Year,Port Original,POE,Region,Mode,Commodity Group,Commodity,Trade Type,Trade Value,Lat,Lon,Shipwt Metric Ton,Shipwt Pound
2024,Roma,Roma,Pharr,Truck,64 - 67  Footwear / Headgear,Headgear,Export,127045,26.403928,-99.018981,0,0
2017,El Paso,El Paso + Ysleta,El Paso,Other,68 - 71  Stone / Glass,Pearls; Stones; Metals and Imitation Jewelry,Export,5347,31.764363,-106.451188,0,0
2014,El Paso,El Paso + Ysleta,El Paso,Air,72 - 83  Metals,Other Base Metals and Cermets,Export,107492,31.764363,-106.451188,29.751,65589.7809
2022,Hidalgo,Hidalgo,Pharr,Air,90 - 97  Miscellaneous,Measuring and Testing Instruments,Export,3728939,26.095032,-98.271092,26.127,57600.222
2014,Brownsville,Brownsville,Pharr,Truck,28 - 38  Chemicals & Allied Industries,Inorganic Chemicals,Export,48994046,25.95155,-97.40067,0,0
2013,Hidalgo,Hidalgo,Pharr,Other,50 - 63  Textiles,Knitted or Crocheted Apparel,Export,18192,26.095032,-98.271092,0,0
2024,Hidalgo,Hidalgo,Pharr,Truck,28 - 38  Chemicals & Allied Industries,Soap and Organic Surface-Active Agents,Export,56341504,26.095032,-98.271092,0,0
2023,Ysleta,El Paso + Ysleta,El Paso,Rail,28 - 38  Chemicals & Allied Industries,Pharmaceutical Products,Import,38038,31.672276,-106.335328,18.628,41067.7436
2013,Laredo,Laredo,Laredo,Air,50 - 63  Textiles,Special Woven Fabrics,Export,8113,27.499561,-99.507412,0.393,866.4173
2021,El Paso,El Paso + Ysleta,El Paso,Rail,72 - 83  Metals,Articles of Iron and Steel,Import,37273368,31.764363,-106.451188,26079.842,57496256.55
2022,Eagle Pass,Eagle Pass,Laredo,Truck,50 - 63  Textiles,Knitted or Crocheted Fabrics,Import,387112,28.705483,-100.511977,13.716,30238.6282
2019,Laredo,Laredo,Laredo,Other,90 - 97  Miscellaneous,Works of Art and Antiques,Export,950000,27.499561,-99.507412,0,0
2018,El Paso,El Paso + Ysleta,El Paso,Rail,06 - 15  Vegetable Products,Oil Seeds and Oleaginous Fruits,Export,25840815,31.764363,-106.451188,0,0
2018,Rio Grande City,Rio Grande City,Pharr,Truck,06 - 15  Vegetable Products,Malts; Starches and Inulin,Import,8364,26.365761,-98.802513,6.65,14660.7523
2019,Brownsville,Brownsville,Pharr,Truck,16 - 24  Foodstuffs,Sugars and Sugar Confectionery,Export,1117719,25.95155,-97.40067,0,0
2014,Progreso,Progreso,Pharr,Truck,50 - 63  Textiles,Not Knitted or Crocheted Apparel,Import,53300,26.062133,-97.949958,2.817,6210.4266
2016,Brownsville,Brownsville,Pharr,Truck,28 - 38  Chemicals & Allied Industries,Fertilizers,Import,4757828,25.95155,-97.40067,4856.425,10706593.15
2016,Eagle Pass,Eagle Pass,Laredo,Truck,50 - 63  Textiles,Cotton,Import,9965036,28.705483,-100.511977,2298.588,5067523.236
2022,Progreso,Progreso,Pharr,Truck,68 - 71  Stone / Glass,Glass,Import,709752,26.062133,-97.949958,307.075,676985.0431
2020,Del Rio,Del Rio,Laredo,Truck,06 - 15  Vegetable Products,Cereals,Export,349997,29.326784,-100.927612,0,0
2013,Laredo,Laredo,Laredo,Air,86 - 89  Transportation,Vehicles Other than Railway,Import,18239704,27.499561,-99.507412,3613.501,7966412.546
2014,Roma,Roma,Pharr,Truck,98 - 99  Service,Special Classification Provisions,Import,131073,26.403928,-99.018981,39.071,86136.8802
2017,Laredo,Laredo,Laredo,Air,39 - 40  Plastics / Rubbers,Rubber and Articles,Import,378042,27.499561,-99.507412,58.577,129140.2843
2023,Hidalgo,Hidalgo,Pharr,Truck,16 - 24  Foodstuffs,Food Residues and Waste,Export,1308671,26.095032,-98.271092,0,0
2016,Laredo,Laredo,Laredo,Air,28 - 38  Chemicals & Allied Industries,Organic Chemicals,Export,28782,27.499561,-99.507412,0.133,293.215
2016,Laredo,Laredo,Laredo,Truck,50 - 63  Textiles,Wadding; Felt and Nonwovens,Export,237763494,27.499561,-99.507412,0,0
2016,Hidalgo,Hidalgo,Pharr,Truck,28 - 38  Chemicals & Allied Industries,Explosives,Import,3184714,26.095032,-98.271092,234.976,518033.8272
2015,El Paso,El Paso + Ysleta,El Paso,Foreign Trade Zones,72 - 83  Metals,Articles of Iron and Steel,Import,108109,31.764363,-106.451188,34.829,76784.8639
2024,Brownsville,Brownsville,Pharr,Truck,72 - 83  Metals,Other Base Metals and Cermets,Export,62336273,25.95155,-97.40067,0,0
2023,Laredo,Laredo,Laredo,Rail,72 - 83  Metals,Miscellaneous Articles of Base Metals,Export,67764170,27.499561,-99.507412,0,0
2021,Laredo,Laredo,Laredo,Rail,44 - 49  Wood & Wood Products,Paper and Paperboard,Import,30192037,27.499561,-99.507412,30077.714,66310062.79
2015,Brownsville,Brownsville,Pharr,Air,68 - 71  Stone / Glass,Glass,Export,15245,25.95155,-97.40067,0.146,321.8751
2016,Hidalgo,Hidalgo,Pharr,Truck,"41 - 43  Raw Hides, Skins, Leather, & Furs",Articles of Leather and Handbags,Export,6532937,26.095032,-98.271092,0,0
2019,Roma,Roma,Pharr,Truck,68 - 71  Stone / Glass,Ceramic Products,Import,3470,26.403928,-99.018981,3.866,8523.078
2018,Eagle Pass,Eagle Pass,Laredo,Truck,16 - 24  Foodstuffs,Food Residues and Waste,Export,365772,28.705483,-100.511977,0,0
2014,Brownsville,Brownsville,Pharr,Truck,90 - 97  Miscellaneous,Toys; Games and Sport Equipment,Import,1760406,25.95155,-97.40067,142.024,313109.5778
2013,El Paso,El Paso + Ysleta,El Paso,Truck,90 - 97  Miscellaneous,Arms and Ammunition and Parts,Export,4760341,31.764363,-106.451188,0,0
2020,Ysleta,El Paso + Ysleta,El Paso,Truck,64 - 67  Footwear / Headgear,Headgear,Export,3888057,31.672276,-106.335328,0,0
2019,Laredo,Laredo,Laredo,Truck,16 - 24  Foodstuffs,Sugars and Sugar Confectionery,Import,456926233,27.499561,-99.507412,247530.162,545711039.9
2020,Ysleta,El Paso + Ysleta,El Paso,Truck,68 - 71  Stone / Glass,Ceramic Products,Export,15607707,31.672276,-106.335328,0,0
2020,Hidalgo,Hidalgo,Pharr,Truck,64 - 67  Footwear / Headgear,Headgear,Import,6513154,26.095032,-98.271092,392.131,864501.5773
2013,Rio Grande City,Rio Grande City,Pharr,Truck,90 - 97  Miscellaneous,Furniture; Lamps and Prefabricated Buildings,Import,112131,26.365761,-98.802513,42.423,93526.7811
2017,El Paso,El Paso + Ysleta,El Paso,Air,86 - 89  Transportation,Vehicles Other than Railway,Export,1148906,31.764363,-106.451188,29.528,65098.1492
2020,Laredo,Laredo,Laredo,Truck,44 - 49  Wood & Wood Products,Straw and Basketware,Import,6633595,27.499561,-99.507412,5917.168,13045133.07
2020,Rio Grande City,Rio Grande City,Pharr,Truck,28 - 38  Chemicals & Allied Industries,Fertilizers,Export,45600,26.365761,-98.802513,0,0
2024,Hidalgo,Hidalgo,Pharr,Truck,16 - 24  Foodstuffs,Beverages; Spirits and Vinegar,Import,33268629,26.095032,-98.271092,18396.745,40557913.28
2018,El Paso,El Paso + Ysleta,El Paso,Truck,90 - 97  Miscellaneous,Works of Art and Antiques,Export,195720,31.764363,-106.451188,0,0
2016,El Paso,El Paso + Ysleta,El Paso,Truck,50 - 63  Textiles,Wool and Animal Hair,Export,1501271,31.764363,-106.451188,0,0
2020,Eagle Pass,Eagle Pass,Laredo,Truck,72 - 83  Metals,Tin and Articles,Export,36602,28.705483,-100.511977,0,0
2021,Del Rio,Del Rio,Laredo,Truck,90 - 97  Miscellaneous,Measuring and Testing Instruments,Export,14098609,29.326784,-100.927612,0,0
2020,Presidio,Presidio,El Paso,Truck,72 - 83  Metals,Miscellaneous Articles of Base Metals,Import,142083,29.561827,-104.394907,27.713,61096.756
2013,Laredo,Laredo,Laredo,Truck,06 - 15  Vegetable Products,Cereals,Export,18185905,27.499561,-99.507412,0,0
2022,Brownsville,Brownsville,Pharr,Truck,06 - 15  Vegetable Products,Edible Fruit and Nuts,Import,3807472,25.95155,-97.40067,1747.113,3851727.984
2014,Hidalgo,Hidalgo,Pharr,Truck,90 - 97  Miscellaneous,Measuring and Testing Instruments,Import,1381444162,26.095032,-98.271092,49490.201,109107305.7
2013,Laredo,Laredo,Laredo,Rail,50 - 63  Textiles,Carpets and Other Textile Floor Coverings,Import,8801019,27.499561,-99.507412,3296.882,7268386.567
2022,Ysleta,El Paso + Ysleta,El Paso,Other,44 - 49  Wood & Wood Products,Paper and Paperboard,Export,142437,31.672276,-106.335328,0,0
2016,Tornillo,Tornillo,El Paso,Other,86 - 89  Transportation,Vehicles Other than Railway,Export,156434170,31.43019,-106.142743,0,0
2022,Del Rio,Del Rio,Laredo,Truck,44 - 49  Wood & Wood Products,Paper and Paperboard,Import,611641,29.326784,-100.927612,157.297,346780.8064
2018,Rio Grande City,Rio Grande City,Pharr,Truck,39 - 40  Plastics / Rubbers,Rubber and Articles,Export,16998,26.365761,-98.802513,0,0
2020,Brownsville,Brownsville,Pharr,Truck,50 - 63  Textiles,Wadding; Felt and Nonwovens,Import,705050,25.95155,-97.40067,44.71,98568.7572
2021,Roma,Roma,Pharr,Truck,16 - 24  Foodstuffs,Preparations of Vegetables; Fruits and Nuts,Import,12053613,26.403928,-99.018981,3788.3,8351778.69
2018,Hidalgo,Hidalgo,Pharr,Other,16 - 24  Foodstuffs,Beverages; Spirits and Vinegar,Export,90853,26.095032,-98.271092,0,0
2019,Laredo,Laredo,Laredo,Rail,28 - 38  Chemicals & Allied Industries,Fertilizers,Import,349594,27.499561,-99.507412,261.34,576156.5458
2014,Del Rio,Del Rio,Laredo,Truck,50 - 63  Textiles,Man-made Filaments,Export,8004064,29.326784,-100.927612,0,0
2023,Laredo,Laredo,Laredo,Truck,90 - 97  Miscellaneous,Works of Art and Antiques,Export,12808269,27.499561,-99.507412,0,0
2015,Progreso,Progreso,Pharr,Truck,"41 - 43  Raw Hides, Skins, Leather, & Furs",Articles of Leather and Handbags,Import,40571,26.062133,-97.949958,1.36,2998.2888
2015,Roma,Roma,Pharr,Truck,50 - 63  Textiles,Knitted or Crocheted Apparel,Export,3038,26.403928,-99.018981,0,0
2018,Laredo,Laredo,Laredo,Truck,28 - 38  Chemicals & Allied Industries,Photographic Goods,Import,10731439,27.499561,-99.507412,542.78,1196626.042
2013,Roma,Roma,Pharr,Other,90 - 97  Miscellaneous,Furniture; Lamps and Prefabricated Buildings,Export,4950,26.403928,-99.018981,0,0
2021,Ysleta,El Paso + Ysleta,El Paso,Rail,86 - 89  Transportation,Vehicles Other than Railway,Import,505366,31.672276,-106.335328,42.616,93952.2741
2016,Brownsville,Brownsville,Pharr,Air,84 - 85  Machinery / Electrical,Computer-Related Machinery and Parts,Export,95918,25.95155,-97.40067,1.359,2996.0842
2018,El Paso,El Paso + Ysleta,El Paso,Truck,01 - 05  Animal & Animal Products,Dairy Products,Import,42465340,31.764363,-106.451188,7247.509,15978035.33
2013,Progreso,Progreso,Pharr,Truck,39 - 40  Plastics / Rubbers,Plastics and Articles,Import,465503,26.062133,-97.949958,139.4,307324.6436
2013,Presidio,Presidio,El Paso,Truck,98 - 99  Service,Special Classification Provisions,Export,203701,29.561827,-104.394907,0,0
2016,Brownsville,Brownsville,Pharr,Other,72 - 83  Metals,Articles of Iron and Steel,Export,5247,25.95155,-97.40067,0,0
2018,Brownsville,Brownsville,Pharr,Foreign Trade Zones,39 - 40  Plastics / Rubbers,Plastics and Articles,Import,53456,25.95155,-97.40067,0.088,194.0069
2020,Brownsville,Brownsville,Pharr,Truck,01 - 05  Animal & Animal Products,Fish and Crustaceans,Export,435965,25.95155,-97.40067,0,0
2018,Del Rio,Del Rio,Laredo,Truck,50 - 63  Textiles,Special Woven Fabrics,Import,247461,29.326784,-100.927612,11.139,24557.3106
2017,El Paso,El Paso + Ysleta,El Paso,Truck,50 - 63  Textiles,Impregnated Fabrics,Export,364192115,31.764363,-106.451188,0,0
2021,El Paso,El Paso + Ysleta,El Paso,Rail,06 - 15  Vegetable Products,Malts; Starches and Inulin,Export,61286646,31.764363,-106.451188,0,0
2022,Presidio,Presidio,El Paso,Truck,50 - 63  Textiles,Cotton,Export,44940,29.561827,-104.394907,0,0
2023,Presidio,Presidio,El Paso,Rail,86 - 89  Transportation,Vehicles Other than Railway,Export,145779,29.561827,-104.394907,0,0
2023,Presidio,Presidio,El Paso,Truck,68 - 71  Stone / Glass,Pearls; Stones; Metals and Imitation Jewelry,Export,8300,29.561827,-104.394907,0,0
2016,Laredo,Laredo,Laredo,Other,01 - 05  Animal & Animal Products,Products of Animal Origin,Export,739798,27.499561,-99.507412,0,0
2019,El Paso,El Paso + Ysleta,El Paso,Truck,39 - 40  Plastics / Rubbers,Rubber and Articles,Export,268940718,31.764363,-106.451188,0,0
2022,El Paso,El Paso + Ysleta,El Paso,Truck,90 - 97  Miscellaneous,Furniture; Lamps and Prefabricated Buildings,Import,211642592,31.764363,-106.451188,34668.276,76430527.87
2023,Laredo,Laredo,Laredo,Air,72 - 83  Metals,Articles of Iron and Steel,Import,146437,27.499561,-99.507412,11.331,24980.5989
2020,El Paso,El Paso + Ysleta,El Paso,Truck,64 - 67  Footwear / Headgear,Umbrellas and Walking Sticks,Import,176516,31.764363,-106.451188,14.722,32456.4805
2020,Laredo,Laredo,Laredo,Other,90 - 97  Miscellaneous,Furniture; Lamps and Prefabricated Buildings,Export,550297,27.499561,-99.507412,0,0
2015,Hidalgo,Hidalgo,Pharr,Other,44 - 49  Wood & Wood Products,Printed Books,Export,714756,26.095032,-98.271092,0,0
2014,Hidalgo,Hidalgo,Pharr,Truck,06 - 15  Vegetable Products,Animal or Vegetable Fats and Oils,Export,1367148,26.095032,-98.271092,0,0
2017,Hidalgo,Hidalgo,Pharr,Other,68 - 71  Stone / Glass,Glass,Export,24547,26.095032,-98.271092,0,0
2015,Brownsville,Brownsville,Pharr,Rail,86 - 89  Transportation,Locomotives and Traffic Signals,Export,4011250,25.95155,-97.40067,0,0
2016,Eagle Pass,Eagle Pass,Laredo,Truck,01 - 05  Animal & Animal Products,Live Animals,Import,39549573,28.705483,-100.511977,11246.054,24793325.28
2015,El Paso,El Paso + Ysleta,El Paso,Rail,16 - 24  Foodstuffs,Miscellaneous Edible Preparations,Export,62660,31.764363,-106.451188,0,0
2024,Brownsville,Brownsville,Pharr,Truck,28 - 38  Chemicals & Allied Industries,Explosives,Export,18826336,25.95155,-97.40067,0,0
2018,Laredo,Laredo,Laredo,Truck,44 - 49  Wood & Wood Products,Cork and Articles,Export,795828,27.499561,-99.507412,0,0
2013,Laredo,Laredo,Laredo,Truck,16 - 24  Foodstuffs,Preparations of Fish and Meat,Export,172043171,27.499561,-99.507412,0,0
2014,Brownsville,Brownsville,Pharr,Truck,28 - 38  Chemicals & Allied Industries,Soap and Organic Surface-Active Agents,Import,11427414,25.95155,-97.40067,4092.819,9023128.714
2021,Laredo,Laredo,Laredo,Truck,39 - 40  Plastics / Rubbers,Rubber and Articles,Export,1951385928,27.499561,-99.507412,0,0
2022,Brownsville,Brownsville,Pharr,Vessel,72 - 83  Metals,Articles of Iron and Steel,Export,676762,25.95155,-97.40067,76.889,169511.3667
2017,El Paso,El Paso + Ysleta,El Paso,Truck,"41 - 43  Raw Hides, Skins, Leather, & Furs",Articles of Leather and Handbags,Export,5570433,31.764363,-106.451188,0,0
2018,Brownsville,Brownsville,Pharr,Truck,72 - 83  Metals,Other Base Metals and Cermets,Import,7386052,25.95155,-97.40067,3460.339,7628747.861
2023,El Paso,El Paso + Ysleta,El Paso,Rail,90 - 97  Miscellaneous,Measuring and Testing Instruments,Export,2735762,31.764363,-106.451188,0,0
2015,Laredo,Laredo,Laredo,Rail,06 - 15  Vegetable Products,Animal or Vegetable Fats and Oils,Import,4508204,27.499561,-99.507412,2137.584,4712569.886
2020,Laredo,Laredo,Laredo,Air,06 - 15  Vegetable Products,Oil Seeds and Oleaginous Fruits,Import,101900,27.499561,-99.507412,0.048,105.8219
2023,Tornillo,Tornillo,El Paso,Truck,84 - 85  Machinery / Electrical,Computer-Related Machinery and Parts,Export,456095,31.43019,-106.142743,0,0
2017,Laredo,Laredo,Laredo,Truck,86 - 89  Transportation,Locomotives and Traffic Signals,Export,278976656,27.499561,-99.507412,0,0
2019,Laredo,Laredo,Laredo,Rail,72 - 83  Metals,Articles of Iron and Steel,Export,308032495,27.499561,-99.507412,0,0
2017,Tornillo,Tornillo,El Paso,Rail,44 - 49  Wood & Wood Products,Pulp of Wood and Paperboard,Export,22640,31.43019,-106.142743,0,0
2022,Laredo,Laredo,Laredo,Other,98 - 99  Service,Special Classification Provisions,Export,35395,27.499561,-99.507412,0,0
2017,Hidalgo,Hidalgo,Pharr,Truck,84 - 85  Machinery / Electrical,Computer-Related Machinery and Parts,Export,1400757920,26.095032,-98.271092,0,0
2014,Hidalgo,Hidalgo,Pharr,Truck,86 - 89  Transportation,Ships and Boats,Export,3845814,26.095032,-98.271092,0,0
2013,Brownsville,Brownsville,Pharr,Vessel,50 - 63  Textiles,Other Made up Textile Articles,Export,26896,25.95155,-97.40067,0.484,1067.0381
2021,Del Rio,Del Rio,Laredo,Truck,50 - 63  Textiles,Man-made Staple Fibers,Import,59430,29.326784,-100.927612,14.183,31268.188
2020,Laredo,Laredo,Laredo,Other,90 - 97  Miscellaneous,Toys; Games and Sport Equipment,Export,72050,27.499561,-99.507412,0,0
2020,Laredo,Laredo,Laredo,Truck,50 - 63  Textiles,Wadding; Felt and Nonwovens,Import,99166929,27.499561,-99.507412,23982.977,52873456.76
2018,Laredo,Laredo,Laredo,Truck,44 - 49  Wood & Wood Products,Pulp of Wood and Paperboard,Import,35854,27.499561,-99.507412,127.183,280390.7473
2024,Hidalgo,Hidalgo,Pharr,Air,44 - 49  Wood & Wood Products,Printed Books,Export,11390,26.095032,-98.271092,0.041,90.3896
2014,Del Rio,Del Rio,Laredo,Truck,25 - 27  Mineral Products,Mineral Fuels; Oils and Waxes,Export,650563,29.326784,-100.927612,0,0
2023,Eagle Pass,Eagle Pass,Laredo,Truck,06 - 15  Vegetable Products,Live Trees and Plants,Export,9441,28.705483,-100.511977,0,0
2024,Presidio,Presidio,El Paso,Truck,06 - 15  Vegetable Products,Edible Fruit and Nuts,Import,30959703,29.561827,-104.394907,22077.721,48673082.86
2018,Laredo,Laredo,Laredo,Other,01 - 05  Animal & Animal Products,Fish and Crustaceans,Export,180747,27.499561,-99.507412,0,0
2023,Progreso,Progreso,Pharr,Truck,06 - 15  Vegetable Products,Oil Seeds and Oleaginous Fruits,Export,32259374,26.062133,-97.949958,0,0
2014,El Paso,El Paso + Ysleta,El Paso,Other,72 - 83  Metals,Iron and Steel,Export,243628,31.764363,-106.451188,0,0
2013,El Paso,El Paso + Ysleta,El Paso,Truck,16 - 24  Foodstuffs,Food Residues and Waste,Export,10904804,31.764363,-106.451188,0,0
2014,Laredo,Laredo,Laredo,Truck,50 - 63  Textiles,Special Woven Fabrics,Export,38320582,27.499561,-99.507412,0,0
2013,El Paso,El Paso + Ysleta,El Paso,Truck,72 - 83  Metals,Other Base Metals and Cermets,Export,23966384,31.764363,-106.451188,0,0
2022,El Paso,El Paso + Ysleta,El Paso,Other,72 - 83  Metals,Articles of Iron and Steel,Export,1901141,31.764363,-106.451188,0,0
2017,Tornillo,Tornillo,El Paso,Other,28 - 38  Chemicals & Allied Industries,Tanning or Dyeing Extracts,Export,11598,31.43019,-106.142743,0,0
2018,Eagle Pass,Eagle Pass,Laredo,Rail,25 - 27  Mineral Products,Ores; Slag and Ash,Import,2404918,28.705483,-100.511977,31.005,68354.3799
2013,Del Rio,Del Rio,Laredo,Truck,39 - 40  Plastics / Rubbers,Rubber and Articles,Import,2432829,29.326784,-100.927612,271.197,597887.5282
2020,Eagle Pass,Eagle Pass,Laredo,Rail,06 - 15  Vegetable Products,Cereals,Export,1015021106,28.705483,-100.511977,0,0
2020,Roma,Roma,Pharr,Truck,39 - 40  Plastics / Rubbers,Plastics and Articles,Import,832839,26.403928,-99.018981,1194.905,2634316.742
2015,El Paso,El Paso + Ysleta,El Paso,Rail,01 - 05  Animal & Animal Products,Meat and Edible Offal,Export,936303,31.764363,-106.451188,0,0
2017,Laredo,Laredo,Laredo,Rail,28 - 38  Chemicals & Allied Industries,Fertilizers,Import,397059,27.499561,-99.507412,348.3,767870.6853
2016,Roma,Roma,Pharr,Other,84 - 85  Machinery / Electrical,Computer-Related Machinery and Parts,Export,60132,26.403928,-99.018981,0,0
2019,Laredo,Laredo,Laredo,Truck,50 - 63  Textiles,Knitted or Crocheted Apparel,Import,489443735,27.499561,-99.507412,30905.749,68135568.97
2019,Hidalgo,Hidalgo,Pharr,Truck,72 - 83  Metals,Tin and Articles,Import,1103425,26.095032,-98.271092,88.011,194031.1994
2022,Laredo,Laredo,Laredo,Rail,"41 - 43  Raw Hides, Skins, Leather, & Furs",Raw Hides and Skins,Export,464841,27.499561,-99.507412,0,0
2023,Brownsville,Brownsville,Pharr,Rail,28 - 38  Chemicals & Allied Industries,Inorganic Chemicals,Export,17332146,25.95155,-97.40067,0,0
2017,Laredo,Laredo,Laredo,Rail,39 - 40  Plastics / Rubbers,Plastics and Articles,Export,1782464629,27.499561,-99.507412,0,0
2013,Hidalgo,Hidalgo,Pharr,Truck,84 - 85  Machinery / Electrical,Electrical Machinery; Equipment and Parts,Import,6113568557,26.095032,-98.271092,329870.403,727240345.9
2021,El Paso,El Paso + Ysleta,El Paso,Truck,44 - 49  Wood & Wood Products,Pulp of Wood and Paperboard,Export,27863217,31.764363,-106.451188,0,0
2017,Laredo,Laredo,Laredo,Truck,50 - 63  Textiles,Not Knitted or Crocheted Apparel,Export,63282609,27.499561,-99.507412,0,0
2024,Laredo,Laredo,Laredo,Foreign Trade Zones,72 - 83  Metals,Lead and Articles,Import,4414447,27.499561,-99.507412,2042.9,4503827.228
2024,Tornillo,Tornillo,El Paso,Truck,50 - 63  Textiles,Cotton,Export,28806,31.43019,-106.142743,0,0
